algorithm,learning_rate,gamma,clip_range,n_steps,gae_lambda,vf_coef,tau,buffer_size,ent_coef,train_reward,train_reward_std,test_reward,test_reward_std,seed_repetition,seed_value,generalization_gap
0,0.0003754971176709,0.9824286197891215,0.1447415335353322,1024.0,,,,,,835.4256594000001,26.95979747142092,-150.21836501132188,25.72915212185802,1,43271,985.644024411322
0,0.0003754971176709,0.9824286197891215,0.1447415335353322,1024.0,,,,,,657.6400149000001,134.2171065541427,-70.45199907066271,64.44360877406682,2,77522,728.0920139706628
0,0.0011915464599363,0.8085879601542976,0.2926260274073114,512.0,,,,,,204.5799048,68.37944011579218,-134.6805205212848,115.00175298329874,0,63883,339.2604253212848
0,0.0011915464599363,0.8085879601542976,0.2926260274073114,512.0,,,,,,150.38863239999995,373.2394536552303,-159.8464275404287,140.8735918727792,1,27190,310.23505994042864
0,0.0011915464599363,0.8085879601542976,0.2926260274073114,512.0,,,,,,460.0978957,92.93498551994068,176.25151904101804,110.12911189012966,2,3690,283.84637665898197
0,0.0029673422425156,0.8844352446361392,0.1697639727859065,1024.0,,,,,,-364.8617482,74.81450430458082,-358.3597829036429,79.98547417223602,0,61434,-6.5019652963571275
0,0.0029673422425156,0.8844352446361392,0.1697639727859065,1024.0,,,,,,68.3049508,117.2531751710769,-78.78845253661856,63.23046652576216,1,77155,147.09340333661856
0,0.0029673422425156,0.8844352446361392,0.1697639727859065,1024.0,,,,,,-150.5649946,71.84709330402589,210.6078353894264,146.19287536576115,2,75654,-361.1728299894264
0,0.000924287482503,0.9372854238731894,0.1235691344541732,2048.0,,,,,,373.2493946,39.623557689869045,-297.3708877415891,55.27439513673947,0,26461,670.6202823415891
0,0.000924287482503,0.9372854238731894,0.1235691344541732,2048.0,,,,,,60.2684921,259.5917576016557,-4.763200896310446,84.27443872026325,1,97189,65.03169299631045
0,0.000924287482503,0.9372854238731894,0.1235691344541732,2048.0,,,,,,202.0476702,285.920414174337,-182.7626352498919,56.23277309585998,2,12705,384.81030544989187
0,0.0001484411715819,0.8397366388978146,0.1425886790619978,1024.0,,,,,,829.3718984999999,110.81816774248745,160.7800717656879,75.25945690246053,0,60115,668.591826734312
0,0.0001484411715819,0.8397366388978146,0.1425886790619978,1024.0,,,,,,870.2533903,30.831431591586107,338.6459918615976,76.45499919429436,1,21715,531.6073984384024
0,0.0001484411715819,0.8397366388978146,0.1425886790619978,1024.0,,,,,,595.8670188,453.3250336930707,-11.03445494499756,38.301900030676336,2,95502,606.9014737449976
0,0.0005268625872191,0.9141837865179304,0.1671570203347807,2048.0,,,,,,480.7597862,36.595568358578014,-121.13474994228454,103.07527737365542,0,56695,601.8945361422846
0,0.0005268625872191,0.9141837865179304,0.1671570203347807,2048.0,,,,,,734.336472,45.77693020769337,-229.09217364481648,67.8403140872485,1,12035,963.4286456448165
