learning_rate,gamma,clip_range,n_steps,train_reward,train_reward_std,test_reward,test_reward_std,seed_repetition,seed_value,generalization_gap
0.0048310989717319,0.9522319323545766,0.14975643531793,512,1000.0,0.0,1000.0,0.0,2,67745,0.0
0.005413527954524,0.8018233357671231,0.2439508881435212,128,37.1,0.3,81.1,21.865269264292174,0,12888,-43.99999999999999
0.005413527954524,0.8018233357671231,0.2439508881435212,128,58.7,0.7810249675906654,102.7,12.32112007895386,1,68076,-44.0
0.005413527954524,0.8018233357671231,0.2439508881435212,128,52.1,1.445683229480096,122.7,11.03675676999362,2,78694,-70.6
0.002418773518488,0.8211627434701597,0.2605691469050929,128,1000.0,0.0,1000.0,0.0,0,97564,0.0
0.002418773518488,0.8211627434701597,0.2605691469050929,128,1000.0,0.0,1000.0,0.0,1,70729,0.0
0.002418773518488,0.8211627434701597,0.2605691469050929,128,1000.0,0.0,1000.0,0.0,2,83144,0.0
0.0057863789438265,0.8422337313439817,0.258222685553922,2048,1000.0,0.0,1000.0,0.0,0,52139,0.0
0.0057863789438265,0.8422337313439817,0.258222685553922,2048,1000.0,0.0,1000.0,0.0,1,41357,0.0
0.0057863789438265,0.8422337313439817,0.258222685553922,2048,1000.0,0.0,1000.0,0.0,2,11819,0.0
0.0001541430914244,0.8725376220614708,0.2448333188393748,512,1000.0,0.0,1000.0,0.0,0,55243,0.0
0.0001541430914244,0.8725376220614708,0.2448333188393748,512,1000.0,0.0,1000.0,0.0,1,90213,0.0
0.0001541430914244,0.8725376220614708,0.2448333188393748,512,1000.0,0.0,1000.0,0.0,2,26865,0.0
0.0001177686664533,0.9452822653288454,0.1459295650526959,512,1000.0,0.0,1000.0,0.0,0,27139,0.0
0.0001177686664533,0.9452822653288454,0.1459295650526959,512,1000.0,0.0,1000.0,0.0,1,12376,0.0
0.0001177686664533,0.9452822653288454,0.1459295650526959,512,1000.0,0.0,1000.0,0.0,2,90301,0.0
0.0009300666425001,0.8129772649545983,0.1679639579972099,512,1000.0,0.0,1000.0,0.0,0,12301,0.0
0.0009300666425001,0.8129772649545983,0.1679639579972099,512,1000.0,0.0,1000.0,0.0,1,37970,0.0
0.0009300666425001,0.8129772649545983,0.1679639579972099,512,1000.0,0.0,1000.0,0.0,2,22784,0.0
0.0006350123796915,0.9896384305886308,0.1364860156353559,2048,1000.0,0.0,1000.0,0.0,0,31759,0.0
0.0006350123796915,0.9896384305886308,0.1364860156353559,2048,1000.0,0.0,1000.0,0.0,1,93048,0.0
0.0006350123796915,0.9896384305886308,0.1364860156353559,2048,1000.0,0.0,1000.0,0.0,2,22928,0.0
0.0002897375903123,0.8975681752464819,0.1847798981403586,2048,1000.0,0.0,1000.0,0.0,0,29171,0.0
0.0002897375903123,0.8975681752464819,0.1847798981403586,2048,1000.0,0.0,1000.0,0.0,1,63490,0.0
0.0002897375903123,0.8975681752464819,0.1847798981403586,2048,1000.0,0.0,1000.0,0.0,2,40174,0.0
0.0006473808024714,0.9911431461756208,0.2535076842080136,128,1000.0,0.0,1000.0,0.0,0,42534,0.0
0.0006473808024714,0.9911431461756208,0.2535076842080136,128,1000.0,0.0,1000.0,0.0,1,70998,0.0
0.0006473808024714,0.9911431461756208,0.2535076842080136,128,1000.0,0.0,1000.0,0.0,2,9240,0.0
0.003767655660656,0.8949924362508495,0.132404095815914,1024,1000.0,0.0,1000.0,0.0,0,4415,0.0
0.003767655660656,0.8949924362508495,0.132404095815914,1024,1000.0,0.0,1000.0,0.0,1,52202,0.0
0.003767655660656,0.8949924362508495,0.132404095815914,1024,1000.0,0.0,1000.0,0.0,2,55937,0.0
0.0039013278731362,0.9005910796665636,0.2304499397473164,1024,1000.0,0.0,1000.0,0.0,0,80466,0.0
0.0039013278731362,0.9005910796665636,0.2304499397473164,1024,1000.0,0.0,425.5,380.72752724225234,1,22325,574.5
0.0039013278731362,0.9005910796665636,0.2304499397473164,1024,1000.0,0.0,1000.0,0.0,2,2022,0.0
0.0006287527536751,0.9846772714549245,0.1853684198511019,512,1000.0,0.0,1000.0,0.0,0,69681,0.0
0.0006287527536751,0.9846772714549245,0.1853684198511019,512,1000.0,0.0,1000.0,0.0,1,94125,0.0
