learning_rate,gamma,tau,buffer_size,train_reward,train_reward_std,test_reward,test_reward_std,seed_repetition,seed_value,generalization_gap
0.0041207851890788,0.9369487760879875,0.0089301156371824,1000000,2.0,0.0,9.1,1.8681541692269403,2,98370,-7.1
0.0001936665902998,0.9025671653258888,0.0011649365776632,100000,106.0,9.011104260855047,234.6,4.963869458396343,0,41419,-128.6
0.0001936665902998,0.9025671653258888,0.0011649365776632,100000,117.9,20.08208156541547,315.5,50.082432049572034,1,57004,-197.6
0.0001936665902998,0.9025671653258888,0.0011649365776632,100000,1000.0,0.0,1000.0,0.0,2,96989,0.0
0.0011346456713847,0.9618550409614944,0.0025997202277012,1000000,2.0,0.0,9.2,1.6,0,22655,-7.199999999999999
0.0011346456713847,0.9618550409614944,0.0025997202277012,1000000,2.0,0.0,8.9,1.3,1,70535,-6.9
0.0011346456713847,0.9618550409614944,0.0025997202277012,1000000,947.0,159.0,1000.0,0.0,2,61996,-53.0
0.0006373607923736,0.8411158221869973,0.0021203907904417,100000,155.9,39.68740354318987,395.6,149.8006675552549,0,66810,-239.70000000000002
0.0006373607923736,0.8411158221869973,0.0021203907904417,100000,1000.0,0.0,1000.0,0.0,1,40039,0.0
0.0006373607923736,0.8411158221869973,0.0021203907904417,100000,130.7,28.530860484745286,405.2,204.19294796833705,2,10487,-274.5
0.0020842593872604,0.9849295906255836,0.0077836785139277,10000,1000.0,0.0,1000.0,0.0,0,72349,0.0
0.0020842593872604,0.9849295906255836,0.0077836785139277,10000,2.0,0.0,8.9,1.5132745950421556,1,81334,-6.9
0.0020842593872604,0.9849295906255836,0.0077836785139277,10000,1000.0,0.0,1000.0,0.0,2,78321,0.0
0.0001906965545065,0.9635616120643904,0.0020813503921047,10000,1000.0,0.0,1000.0,0.0,0,75653,0.0
0.0001906965545065,0.9635616120643904,0.0020813503921047,10000,675.9,184.8883176406773,219.8,18.56771391421141,1,29194,456.09999999999997
0.0001906965545065,0.9635616120643904,0.0020813503921047,10000,1000.0,0.0,1000.0,0.0,2,32009,0.0
0.0073350193809667,0.9522952957105932,0.0083197264967723,10000,2.0,0.0,9.5,1.9621416870348585,0,51861,-7.5
0.0073350193809667,0.9522952957105932,0.0083197264967723,10000,2.0,0.0,8.3,1.7916472867168918,1,68725,-6.300000000000001
0.0073350193809667,0.9522952957105932,0.0083197264967723,10000,2.0,0.0,9.5,1.6278820596099706,2,14746,-7.5
0.0078872194672936,0.8628563312102541,0.0029712836849915,10000,2.0,0.0,9.2,1.32664991614216,0,11122,-7.199999999999999
0.0078872194672936,0.8628563312102541,0.0029712836849915,10000,2.0,0.0,9.7,1.3453624047073711,1,83649,-7.699999999999999
0.0078872194672936,0.8628563312102541,0.0029712836849915,10000,2.0,0.0,9.6,1.2806248474865698,2,42011,-7.6
0.0021852643820686,0.9004524385449277,0.0074525975187548,1000000,50.2,1.469693845669907,1000.0,0.0,0,32420,-949.8
0.0021852643820686,0.9004524385449277,0.0074525975187548,1000000,2.0,0.0,9.4,1.8,1,5798,-7.4
