learning_rate,gamma,tau,ent_coef,train_reward,train_reward_std,test_reward,test_reward_std,generalization_gap,n_seeds
0.00033374739661,0.8495625436098658,0.0017912216299462,0.1257163409381302,1000.0,0.0,1000.0,0.0,0.0,3
0.0009759405122825,0.9153511887906712,0.0031512968049538,0.0661148313757354,1000.0,0.0,1000.0,0.0,0.0,3
0.0092290022655634,0.8364166187991566,0.0077990795607281,0.1510435245792311,1000.0,0.0,1000.0,0.0,0.0,3
0.0010662632637319,0.8266963650306933,0.0076702366913092,0.1592851572019843,1000.0,0.0,1000.0,0.0,0.0,3
0.0003145959083586,0.94866663828857,0.0078114250191599,0.1707566276833256,1000.0,0.0,1000.0,0.0,0.0,3
0.0012682372136358,0.8043310570527241,0.0018728453729254,0.0392144651967053,1000.0,0.0,1000.0,0.0,0.0,3
0.0096273854867968,0.9843353427372372,0.005805314343559,0.1906942908672634,1000.0,0.0,1000.0,0.0,0.0,3
0.0009730771412358,0.9739977383542512,0.0024779634094984,0.0772817544179778,1000.0,0.0,1000.0,0.0,0.0,3
0.000170603296034,0.8185027887725892,0.0037476166727249,0.040988365065086,478.8666666666666,2.2351624749646,689.8666666666667,24.26688964873738,-211.0,3
0.0006431214244907,0.8383216288433138,0.0087404030272689,0.0902403612669489,1000.0,0.0,1000.0,0.0,0.0,3
0.0074000744691238,0.971455235465324,0.0033830992795758,0.0489472839405636,1000.0,0.0,1000.0,0.0,0.0,3
0.0016070790205273,0.9738354383039636,0.0070696983970352,0.0993150833302208,1000.0,0.0,1000.0,0.0,0.0,3
0.0002802214431954,0.9774956496599284,0.0012620834944051,0.1806217899857537,1000.0,0.0,1000.0,0.0,0.0,3
0.0026479955190259,0.932734352937762,0.0033695619772737,0.1524719877678891,1000.0,0.0,1000.0,0.0,0.0,3
0.0014330585537885,0.9773141737903984,0.0014206384945534,0.1411916138836814,1000.0,0.0,1000.0,0.0,0.0,3
0.0004790060559723,0.9937012473719538,0.006363300164645,0.1217849724412148,1000.0,0.0,1000.0,0.0,0.0,3
0.0037419216586802,0.8568269588510726,0.0021350666914048,0.0474370541247264,1000.0,0.0,1000.0,0.0,0.0,3
0.0013956785034122,0.8535538279818404,0.0088772804712808,0.0889144294496386,1000.0,0.0,1000.0,0.0,0.0,3
0.0008645565165715,0.9306156905567872,0.0068037311826294,0.0343412193936449,1000.0,0.0,1000.0,0.0,0.0,3
0.004449039527802,0.821130852841819,0.0098337028929387,0.1463898824521469,1000.0,0.0,1000.0,0.0,0.0,3
